2737,0
3028,1
10709,2
13571,3
15689,4
17135,5
18418,6
19399,7
20174,8
35669,9
37549,10
47140,11
47308,12
49305,13
50568,14
51066,15
1074,16
1312,17
2247,18
3586,19
4313,20
4574,21
8195,22
9252,23
9609,24
10044,25
11782,26
14823,27
15416,28
19427,29
26657,30
31745,31
36045,32
40503,33
43406,34
44240,35
430,36
1094,37
3368,38
5679,39
9206,40
9227,41
9235,42
17416,43
21182,44
23529,45
37312,46
2330,47
4571,48
10958,49
11007,50
13144,51
14234,52
20581,53
22045,54
23549,55
24827,56
26073,57
30218,58
12321,59
14532,60
27388,61
29323,62
30011,63
38905,64
42305,65
43298,66
43990,67
45846,68
47808,69
49792,70
49862,71
18637,72
28470,73
31159,74
31807,75
35374,76
35810,77
36408,78
36458,79
37725,80
37987,81
38316,82
38515,83
39035,84
39624,85
42962,86
44746,87
403,88
1950,89
7335,90
8741,91
10792,92
12108,93
14306,94
18523,95
18524,96
18980,97
27250,98
28500,99
32074,100
32709,101
33271,102
35682,103
36593,104
38315,105
39000,106
40019,107
40518,108
41063,109
43001,110
44248,111
45349,112
46018,113
46581,114
48764,115
14265,116
15555,117
15654,118
18621,119
25347,120
29322,121
30256,122
35878,123
38880,124
41325,125
45340,126
46178,127
48060,128
51451,129
51466,130
1225,131
3034,132
10773,133
15741,134
21165,135
24870,136
25704,137
39972,138
41736,139
42752,140
43994,141
45817,142
49324,143
49326,144
51981,145
52464,146
52522,147
52771,148
52881,149
53159,150
55774,151
4869,152
7625,153
9473,154
10156,155
13009,156
14613,157
15892,158
18427,159
18979,160
28841,161
29182,162
30464,163
34421,164
35324,165
35452,166
35848,167
36566,168
38342,169
40011,170
42432,171
43825,172
46064,173
52246,174
27769,175
31566,176
35883,177
36468,178
37565,179
38516,180
38756,181
39580,182
40867,183
41842,184
42861,185
43471,186
43708,187
44752,188
44888,189
45798,190
45799,191
49704,192
49969,193
51229,194
53494,195
53820,196
55401,197
396,198
9385,199
14010,200
21342,201
25168,202
26730,203
27093,204
27873,205
29100,206
32156,207
32901,208
32903,209
34960,210
37420,211
40369,212
40393,213
41298,214
41999,215
42373,216
